EventID,EventName,EventType,Department,DayOfWeek,Season,TimeOfDay,VenueCapacity,Attendance,AttendanceLevel,FeedbackScore,EngagementIndex
161,Event_161,Sports,CSE,Tuesday,Winter,Afternoon,398,239,Medium,1.0,0.600502513
412,Event_412,Cultural,Civil,Monday,Summer,Afternoon,409,396,High,2.0,2.93398533
13,Event_13,Hackathon,ECE,Wednesday,Winter,Afternoon,326,248,High,4.0,2.981595092
220,Event_220,Workshop,Civil,Thursday,Summer,Afternoon,413,100,Low,1.0,0.249394673
377,Event_377,Seminar,Management,Tuesday,Summer,Morning,275,117,Medium,3.0,0.858181818
493,Event_493,Seminar,Management,Wednesday,Summer,Afternoon,323,127,Medium,1.0,0.817337461
629,Event_629,Seminar,Management,Saturday,Winter,Morning,248,58,Low,2.0,0.262096774
666,Event_666,Workshop,ECE,Monday,Summer,Evening,73,58,High,4.0,4.315068493
397,Event_397,Hackathon,Civil,Tuesday,Winter,Morning,327,257,High,1.0,0.79204893
582,Event_582,Hackathon,ECE,Wednesday,Winter,Morning,255,92,Medium,4.0,1.2
568,Event_568,Hackathon,Management,Saturday,Winter,Evening,138,26,Low,3.0,0.760869565
60,Event_60,Cultural,ECE,Wednesday,Winter,Evening,309,222,High,5.0,3.656957929
692,Event_692,Hackathon,CSE,Thursday,Monsoon,Afternoon,217,117,Medium,5.0,2.488479263
223,Event_223,Sports,Management,Monday,Monsoon,Afternoon,480,451,High,5.0,3.783333333
99,Event_99,Cultural,Mechanical,Friday,Monsoon,Afternoon,104,72,High,2.0,1.384615385
164,Event_164,Workshop,ECE,Saturday,Monsoon,Evening,145,64,Medium,4.0,1.344827586
553,Event_553,Cultural,ECE,Saturday,Summer,Afternoon,426,95,Low,3.0,0.403755869
99,Event_99,Cultural,Mechanical,Friday,Monsoon,Afternoon,104,80,High,1.0,1.384615385
254,Event_254,Sports,Management,Monday,Monsoon,Morning,65,32,Medium,4.0,1.969230769
477,Event_477,Seminar,ECE,Monday,Summer,Morning,119,109,High,1.0,1.781512605
369,Event_369,Seminar,CSE,Tuesday,Summer,Morning,263,150,Medium,3.0,2.403041825
348,Event_348,Workshop,Mechanical,Saturday,Monsoon,Morning,104,23,Low,3.0,0.951923077
616,Event_616,Sports,ECE,Wednesday,Monsoon,Morning,246,161,Medium,2.0,0.630081301
485,Event_485,Workshop,Management,Wednesday,Winter,Afternoon,369,196,Medium,3.0,1.544715447
566,Event_566,Seminar,Civil,Monday,Summer,Morning,178,65,Low,1.0,0.348314607
580,Event_580,Seminar,ECE,Monday,Summer,Afternoon,140,94,Medium,3.0,2.035714286
380,Event_380,Hackathon,ECE,Tuesday,Monsoon,Morning,128,30,Low,4.0,0.84375
350,Event_350,Hackathon,CSE,Thursday,Monsoon,Morning,56,33,Medium,2.0,1.821428571
400,Event_400,Cultural,ECE,Saturday,Summer,Morning,108,87,High,1.0,0.898148148
490,Event_490,Cultural,Civil,Tuesday,Summer,Evening,188,57,Low,3.0,0.893617021
103,Event_103,Seminar,Civil,Saturday,Winter,Evening,280,73,Low,3.0,1.1
652,Event_652,Cultural,CSE,Saturday,Winter,Evening,461,234,Medium,4.0,1.568329718
305,Event_305,Sports,Management,Thursday,Winter,Evening,447,201,Medium,2.0,1.402684564
577,Event_577,Cultural,CSE,Friday,Monsoon,Afternoon,148,57,Medium,5.0,1.993243243
320,Event_320,Sports,Civil,Friday,Monsoon,Morning,277,57,Low,2.0,0.241877256
467,Event_467,Cultural,Management,Tuesday,Summer,Evening,157,78,Medium,1.0,0.541401274
281,Event_281,Cultural,Mechanical,Tuesday,Winter,Afternoon,405,149,Low,3.0,1.382716049
514,Event_514,Seminar,Civil,Wednesday,Summer,Morning,296,89,Low,4.0,1.334459459
506,Event_506,Workshop,Management,Monday,Summer,Morning,403,359,High,4.0,2.724565757
244,Event_244,Sports,Mechanical,Monday,Monsoon,Afternoon,285,113,Medium,1.0,0.856140351
650,Event_650,Cultural,CSE,Tuesday,Monsoon,Afternoon,152,138,High,1.0,0.921052632
508,Event_508,Seminar,Mechanical,Saturday,Winter,Morning,156,50,Low,5.0,1.512820513
54,Event_54,Hackathon,Mechanical,Monday,Summer,Afternoon,153,54,Low,2.0,0.705882353
416,Event_416,Hackathon,Civil,Thursday,Winter,Evening,370,163,Medium,1.0,0.454054054
361,Event_361,Seminar,CSE,Saturday,Summer,Afternoon,160,146,High,2.0,2.6625
308,Event_308,Seminar,CSE,Saturday,Winter,Afternoon,458,91,Low,4.0,1.015283843
490,Event_490,Cultural,Civil,Tuesday,Summer,Evening,188,56,Low,4.0,0.893617021
664,Event_664,Sports,Mechanical,Saturday,Winter,Evening,238,84,Low,2.0,0.621848739
624,Event_624,Seminar,Management,Wednesday,Summer,Morning,331,85,Low,1.0,0.256797583
649,Event_649,Workshop,CSE,Thursday,Summer,Afternoon,161,121,High,3.0,2.782608696
111,Event_111,Workshop,Civil,Friday,Winter,Morning,318,252,High,5.0,3.993710692
672,Event_672,Workshop,Management,Saturday,Summer,Morning,482,201,Medium,4.0,2.136929461
263,Event_263,Hackathon,ECE,Thursday,Monsoon,Morning,222,150,Medium,4.0,2.702702703
587,Event_587,Seminar,Mechanical,Wednesday,Winter,Morning,398,184,Medium,3.0,1.349246231
435,Event_435,Seminar,Mechanical,Monday,Winter,Morning,410,132,Low,,0.302439024
673,Event_673,Hackathon,Management,Saturday,Winter,Afternoon,230,87,Low,1.0,0.765217391
269,Event_269,Hackathon,Civil,Friday,Summer,Morning,312,86,Low,2.0,0.493589744
371,Event_371,Cultural,Management,Tuesday,Winter,Afternoon,181,33,Low,5.0,0.994475138
609,Event_609,Cultural,Civil,Thursday,Winter,Morning,450,359,High,5.0,4.088888889
150,Event_150,Seminar,Mechanical,Tuesday,Monsoon,Morning,387,271,Medium,5.0,3.410852713
665,Event_665,Sports,Management,Saturday,Summer,Evening,213,79,Low,4.0,1.370892019
311,Event_311,Workshop,CSE,Monday,Winter,Morning,151,129,High,4.0,3.523178808
589,Event_589,Seminar,,Saturday,Winter,Morning,140,46,Low,5.0,1.257142857
7,Event_7,Sports,Management,Thursday,Summer,Afternoon,372,141,Low,4.0,1.080645161
611,Event_611,Workshop,CSE,Saturday,Summer,Morning,403,297,High,3.0,1.459057072
207,Event_207,Hackathon,Management,Friday,Summer,Evening,266,54,Low,4.0,1.165413534
286,Event_286,Hackathon,Mechanical,Wednesday,Monsoon,Afternoon,62,45,High,3.0,2.419354839
661,Event_661,Hackathon,Management,Thursday,Monsoon,Morning,332,239,High,2.0,1.487951807
489,Event_489,Seminar,,Monday,Summer,Morning,381,315,High,3.0,2.480314961
648,Event_648,Hackathon,Management,Friday,Summer,Afternoon,196,184,High,1.0,0.913265306
113,Event_113,Hackathon,CSE,Thursday,Summer,Morning,452,336,High,5.0,2.89380531
2,Event_2,Hackathon,Mechanical,Saturday,Summer,Morning,163,113,Medium,1.0,0.687116564
183,Event_183,Workshop,Mechanical,Monday,Winter,Evening,156,38,Low,3.0,0.807692308
147,Event_147,Seminar,Civil,Tuesday,Summer,Evening,168,39,Low,4.0,0.928571429
499,Event_499,Workshop,Civil,Friday,Monsoon,Evening,439,308,Medium,2.0,2.08428246
8,Event_8,Sports,Mechanical,Saturday,Winter,Afternoon,103,26,Low,3.0,0.563106796
500,Event_500,Workshop,ECE,Thursday,Monsoon,Morning,309,140,Medium,5.0,1.851132686
490,Event_490,Cultural,Civil,Tuesday,Summer,Evening,188,56,Low,3.0,0.893617021
308,Event_308,Seminar,CSE,Saturday,Winter,Afternoon,458,83,Low,5.0,1.015283843
654,Event_654,Hackathon,CSE,Thursday,Winter,Afternoon,427,408,High,5.0,4.789227166
660,Event_660,Sports,Management,Tuesday,Summer,Evening,329,321,High,2.0,1.951367781
616,Event_616,Sports,ECE,Wednesday,Monsoon,Morning,246,147,Medium,1.0,0.630081301
562,Event_562,Workshop,CSE,Monday,Monsoon,Afternoon,297,191,Medium,3.0,1.306397306
534,Event_534,Hackathon,ECE,Tuesday,Summer,Morning,470,268,Medium,5.0,2.34893617
407,Event_407,Workshop,CSE,Saturday,Monsoon,Evening,443,373,High,1.0,0.819413093
575,Event_575,Hackathon,Mechanical,Wednesday,Monsoon,Evening,143,127,High,4.0,4.335664336
572,Event_572,Cultural,ECE,Thursday,Monsoon,Morning,372,132,Low,1.0,0.346774194
609,Event_609,Cultural,Civil,Thursday,Winter,Morning,450,368,High,5.0,4.088888889
171,Event_171,Workshop,Mechanical,Thursday,Winter,Evening,313,269,High,4.0,4.265175719
596,Event_596,Hackathon,ECE,Tuesday,Monsoon,Morning,203,119,Medium,4.0,1.876847291
662,Event_662,Cultural,,Thursday,Monsoon,Afternoon,89,14,Low,1.0,0.449438202
198,Event_198,Workshop,CSE,Monday,Monsoon,Afternoon,105,80,High,2.0,1.523809524
452,Event_452,Seminar,ECE,Monday,Winter,Morning,135,30,Low,3.0,1.066666667
635,Event_635,Workshop,Civil,Friday,Monsoon,Afternoon,454,331,High,5.0,3.689427313
111,Event_111,Workshop,Civil,Friday,Winter,Morning,318,263,High,4.0,3.993710692
161,Event_161,Sports,CSE,Tuesday,Winter,Afternoon,398,232,Medium,1.0,0.600502513
200,Event_200,Seminar,Mechanical,Friday,Summer,Morning,470,382,High,3.0,3.268085106
354,Event_354,Seminar,CSE,Tuesday,Monsoon,Evening,61,66,High,3.0,3.803278689
227,Event_227,Cultural,ECE,Saturday,Winter,Morning,70,33,Low,1.0,0.385714286
203,Event_203,Workshop,Management,Saturday,Summer,Evening,267,98,Low,3.0,1.101123596
664,Event_664,Sports,Mechanical,Saturday,Winter,Evening,238,76,Low,3.0,0.621848739
571,Event_571,Cultural,CSE,Monday,Monsoon,Morning,290,183,Medium,4.0,1.789655172
685,Event_685,Sports,,Monday,Winter,Morning,298,112,Low,4.0,1.489932886
267,Event_267,Seminar,CSE,Monday,Monsoon,Afternoon,265,229,High,3.0,1.750943396
532,Event_532,Cultural,ECE,Friday,Monsoon,Afternoon,93,62,Medium,2.0,0.580645161
93,Event_93,Sports,Civil,Wednesday,Winter,Evening,339,292,High,1.0,0.855457227
428,Event_428,Hackathon,Management,Saturday,Monsoon,Evening,291,68,Low,1.0,0.202749141
223,Event_223,Sports,Management,Monday,Monsoon,Afternoon,480,450,High,3.0,3.783333333
166,Event_166,Cultural,Management,Wednesday,Monsoon,Morning,343,225,Medium,4.0,2.020408163
363,Event_363,Seminar,Civil,Thursday,Winter,Afternoon,209,58,Low,5.0,1.507177033
631,Event_631,Hackathon,Management,Tuesday,Summer,Evening,376,227,Medium,5.0,3.018617021
623,Event_623,Seminar,Management,Thursday,Winter,Evening,125,109,High,2.0,0.896
348,Event_348,Workshop,Mechanical,Saturday,Monsoon,Morning,104,30,Low,2.0,0.951923077
82,Event_82,Workshop,CSE,Saturday,Summer,Afternoon,283,163,Medium,4.0,2.932862191
231,Event_231,Cultural,ECE,Tuesday,Summer,Afternoon,342,256,High,2.0,0.725146199
567,Event_567,Sports,Mechanical,Saturday,Winter,Evening,209,200,High,4.0,4.85645933
30,Event_30,Seminar,CSE,Saturday,Summer,Evening,376,186,Medium,1.0,0.957446809
154,Event_154,Workshop,ECE,Wednesday,Summer,Morning,124,74,Medium,2.0,1.14516129
81,Event_81,Hackathon,ECE,Friday,Summer,Afternoon,211,135,Medium,4.0,2.616113744
330,Event_330,Cultural,CSE,Friday,Winter,Evening,224,95,Medium,2.0,1.191964286
699,Event_699,Cultural,CSE,Tuesday,Summer,Morning,52,51,High,5.0,4.903846154
135,Event_135,Sports,Management,Wednesday,Monsoon,Afternoon,415,184,Medium,,2.253012048
280,Event_280,Sports,Mechanical,Tuesday,Winter,Morning,114,91,High,5.0,3.99122807
79,Event_79,Seminar,Mechanical,Tuesday,Monsoon,Afternoon,194,147,High,3.0,1.567010309
312,Event_312,Sports,Mechanical,Thursday,Summer,Evening,66,56,High,3.0,2.272727273
314,Event_314,Workshop,CSE,Saturday,Winter,Morning,231,138,Medium,2.0,1.857142857
543,Event_543,Cultural,Mechanical,Monday,Monsoon,Evening,219,73,Low,1.0,0.721461187
190,Event_190,Sports,Civil,Monday,Winter,Afternoon,387,166,Medium,2.0,0.42118863
456,Event_456,Cultural,Mechanical,Saturday,Summer,Evening,251,245,High,1.0,0.944223108
505,Event_505,Sports,Mechanical,Friday,Winter,Evening,174,86,Medium,4.0,2.068965517
299,Event_299,Seminar,Civil,Saturday,Winter,Morning,214,98,Medium,4.0,1.719626168
292,Event_292,Workshop,Mechanical,Saturday,Winter,Morning,102,19,Low,4.0,0.862745098
691,Event_691,Hackathon,ECE,Wednesday,Winter,Evening,187,176,High,3.0,3.721925134
670,Event_670,Workshop,Mechanical,Wednesday,Summer,Morning,339,242,High,2.0,2.159292035
148,Event_148,Sports,Mechanical,Tuesday,Summer,Afternoon,464,221,Medium,2.0,0.987068966
670,Event_670,Workshop,Mechanical,Wednesday,Summer,Morning,339,234,High,4.0,2.159292035
13,Event_13,Hackathon,ECE,Wednesday,Winter,Afternoon,326,247,High,4.0,2.981595092
626,Event_626,Cultural,Mechanical,Thursday,Winter,Morning,452,164,Low,3.0,0.703539823
405,Event_405,Seminar,Mechanical,Thursday,Summer,Morning,75,38,Medium,5.0,2.333333333
418,Event_418,Cultural,Management,Wednesday,Monsoon,Morning,224,154,Medium,2.0,0.6875
664,Event_664,Sports,Mechanical,Saturday,Winter,Evening,238,74,Low,2.0,0.621848739
456,Event_456,Cultural,Mechanical,Saturday,Summer,Evening,251,227,High,1.0,0.944223108
662,Event_662,Cultural,,Thursday,Monsoon,Afternoon,89,18,Low,2.0,0.449438202
520,Event_520,Sports,CSE,Tuesday,Summer,Afternoon,143,54,Low,3.0,1.398601399
337,Event_337,Workshop,ECE,Saturday,Monsoon,Afternoon,236,137,Medium,1.0,0.588983051
273,Event_273,Workshop,Management,Thursday,Winter,Morning,77,21,Low,4.0,1.298701299
470,Event_470,Seminar,Management,Wednesday,Monsoon,Evening,289,140,Medium,4.0,2.422145329
586,Event_586,Hackathon,CSE,Wednesday,Monsoon,Afternoon,165,157,High,2.0,2.836363636
357,Event_357,Seminar,ECE,Friday,Winter,Morning,92,72,High,4.0,3.130434783
457,Event_457,Hackathon,CSE,Thursday,Monsoon,Morning,351,73,Low,1.0,0.415954416
227,Event_227,Cultural,ECE,Saturday,Winter,Morning,70,37,Low,1.0,0.385714286
391,Event_391,Workshop,Management,Thursday,Monsoon,Afternoon,145,64,Medium,2.0,1.406896552
268,Event_268,Workshop,Management,Monday,Winter,Afternoon,313,88,Low,4.0,1.261980831
601,Event_601,Sports,Management,Friday,Summer,Afternoon,315,235,High,4.0,3.746031746
659,Event_659,Workshop,Management,Friday,Monsoon,Afternoon,416,253,Medium,1.0,1.177884615
19,Event_19,Workshop,ECE,Monday,Winter,Afternoon,233,161,Medium,1.0,0.64806867
482,Event_482,Seminar,Civil,Thursday,Monsoon,Morning,301,71,Low,5.0,1.22923588
250,Event_250,Sports,CSE,Wednesday,Monsoon,Evening,446,280,Medium,5.0,2.538116592
274,Event_274,Seminar,Management,Tuesday,Winter,Afternoon,375,142,Low,5.0,1.813333333
17,Event_17,Seminar,ECE,Monday,Monsoon,Afternoon,201,126,Medium,5.0,3.258706468
675,Event_675,Workshop,Management,Saturday,Monsoon,Afternoon,165,76,Medium,5.0,1.793939394
506,Event_506,Workshop,Management,Monday,Summer,Morning,403,357,High,2.0,2.724565757
389,Event_389,Workshop,Civil,Wednesday,Monsoon,Morning,182,111,Medium,3.0,1.241758242
394,Event_394,Workshop,ECE,Thursday,Winter,Morning,192,77,Low,4.0,1.0625
435,Event_435,Seminar,Mechanical,Monday,Winter,Morning,410,119,Low,,0.302439024
229,Event_229,Sports,CSE,Friday,Winter,Afternoon,260,157,Medium,5.0,3.211538462
523,Event_523,Seminar,Civil,Wednesday,Winter,Evening,88,29,Low,1.0,0.772727273
314,Event_314,Workshop,CSE,Saturday,Winter,Morning,231,151,Medium,2.0,1.857142857
628,Event_628,Cultural,Civil,Friday,Winter,Morning,237,92,Medium,5.0,1.637130802
266,Event_266,Workshop,ECE,Monday,Summer,Evening,442,389,High,4.0,4.287330317
566,Event_566,Seminar,Civil,Monday,Summer,Morning,178,72,Low,1.0,0.348314607
318,Event_318,Cultural,Management,Thursday,Winter,Afternoon,220,166,High,1.0,0.795454545
648,Event_648,Hackathon,Management,Friday,Summer,Afternoon,196,173,High,2.0,0.913265306
524,Event_524,Sports,Mechanical,Monday,Winter,Evening,130,80,Medium,5.0,2.769230769
111,Event_111,Workshop,Civil,Friday,Winter,Morning,318,246,High,4.0,3.993710692
576,Event_576,Hackathon,ECE,Thursday,Summer,Evening,212,161,High,4.0,3.75
356,Event_356,Sports,Mechanical,Thursday,Winter,Morning,257,202,High,5.0,3.754863813
501,Event_501,Seminar,ECE,Tuesday,Monsoon,Evening,157,127,High,5.0,4.23566879
92,Event_92,Workshop,Management,Saturday,Summer,Morning,464,281,Medium,2.0,1.765086207
499,Event_499,Workshop,Civil,Friday,Monsoon,Evening,439,301,Medium,4.0,2.08428246
392,Event_392,Hackathon,Mechanical,Saturday,Summer,Evening,483,432,High,2.0,2.732919255
38,Event_38,Hackathon,Civil,Friday,Monsoon,Afternoon,50,52,High,4.0,4.4
83,Event_83,Hackathon,CSE,Tuesday,Winter,Evening,429,293,Medium,5.0,2.703962704
460,Event_460,Sports,Management,Thursday,Summer,Afternoon,271,172,Medium,2.0,1.20295203
608,Event_608,Workshop,CSE,Thursday,Winter,Evening,242,228,High,5.0,4.731404959
497,Event_497,Sports,ECE,Thursday,Winter,Evening,423,151,Low,4.0,1.056737589
613,Event_613,Hackathon,ECE,Tuesday,Summer,Afternoon,474,249,Medium,1.0,0.523206751
314,Event_314,Workshop,CSE,Saturday,Winter,Morning,231,149,Medium,3.0,1.857142857
164,Event_164,Workshop,ECE,Saturday,Monsoon,Evening,145,59,Medium,4.0,1.344827586
613,Event_613,Hackathon,ECE,Tuesday,Summer,Afternoon,474,248,Medium,1.0,0.523206751
493,Event_493,Seminar,Management,Wednesday,Summer,Afternoon,323,128,Medium,2.0,0.817337461
549,Event_549,Workshop,Management,Wednesday,Winter,Evening,140,28,Low,1.0,0.457142857
669,Event_669,Cultural,Civil,Tuesday,Winter,Afternoon,372,160,Medium,3.0,1.209677419
564,Event_564,Seminar,CSE,Friday,Monsoon,Morning,204,202,High,2.0,1.980392157
358,Event_358,Hackathon,Civil,Thursday,Summer,Morning,422,209,Medium,2.0,0.518957346
574,Event_574,Sports,Civil,Friday,Summer,Morning,166,54,Low,3.0,0.759036145
217,Event_217,Seminar,Mechanical,Saturday,Summer,Afternoon,150,129,High,5.0,3.6
565,Event_565,Seminar,CSE,Wednesday,Winter,Afternoon,83,47,Medium,1.0,0.65060241
352,Event_352,Cultural,,Saturday,Monsoon,Evening,362,91,Low,4.0,0.762430939
207,Event_207,Hackathon,Management,Friday,Summer,Evening,266,62,Low,5.0,1.165413534
235,Event_235,Workshop,Management,Friday,Winter,Evening,353,349,High,2.0,2.932011331
613,Event_613,Hackathon,ECE,Tuesday,Summer,Afternoon,474,239,Medium,1.0,0.523206751
452,Event_452,Seminar,ECE,Monday,Winter,Morning,135,35,Low,5.0,1.066666667
503,Event_503,Hackathon,Mechanical,Thursday,Summer,Evening,334,181,Medium,2.0,1.083832335
673,Event_673,Hackathon,Management,Saturday,Winter,Afternoon,230,80,Low,1.0,0.765217391
191,Event_191,Cultural,ECE,Monday,Summer,Evening,448,115,Low,4.0,0.803571429
375,Event_375,Workshop,Management,Thursday,Winter,Afternoon,206,71,Low,5.0,1.436893204
340,Event_340,Seminar,ECE,Wednesday,Monsoon,Morning,282,86,Low,,0.287234043
577,Event_577,Cultural,CSE,Friday,Monsoon,Afternoon,148,49,Medium,5.0,1.993243243
489,Event_489,Seminar,,Monday,Summer,Morning,381,320,High,2.0,2.480314961
111,Event_111,Workshop,Civil,Friday,Winter,Morning,318,257,High,5.0,3.993710692
184,Event_184,Cultural,Mechanical,Tuesday,Monsoon,Evening,196,197,High,4.0,4.948979592
265,Event_265,Seminar,Mechanical,Tuesday,Summer,Morning,211,69,Low,5.0,1.872037915
121,Event_121,Cultural,CSE,Saturday,Summer,Morning,232,101,Medium,4.0,1.793103448
448,Event_448,Workshop,Civil,Friday,Winter,Afternoon,95,12,Low,2.0,0.663157895
206,Event_206,Sports,ECE,Wednesday,Summer,Afternoon,365,350,High,2.0,2.860273973
679,Event_679,Hackathon,CSE,Monday,Monsoon,Evening,400,146,Low,2.0,1.125
598,Event_598,Hackathon,Mechanical,Saturday,Monsoon,Afternoon,453,102,Low,3.0,0.93598234
7,Event_7,Sports,Management,Thursday,Summer,Afternoon,372,132,Low,3.0,1.080645161
528,Event_528,Workshop,,Monday,Summer,Morning,291,229,High,1.0,1.546391753
143,Event_143,Seminar,CSE,Saturday,Summer,Morning,254,70,Low,5.0,1.023622047
536,Event_536,Hackathon,Management,Thursday,Summer,Morning,85,40,Low,1.0,0.388235294
498,Event_498,Workshop,Management,Saturday,Winter,Evening,203,70,Low,4.0,1.019704433
201,Event_201,Cultural,Mechanical,Friday,Winter,Evening,450,283,Medium,3.0,1.886666667
534,Event_534,Hackathon,ECE,Tuesday,Summer,Morning,470,285,Medium,4.0,2.34893617
466,Event_466,Cultural,ECE,Thursday,Summer,Afternoon,284,175,Medium,,2.521126761
495,Event_495,Hackathon,Management,Thursday,Winter,Afternoon,360,296,High,5.0,3.388888889
302,Event_302,Hackathon,Civil,Wednesday,Summer,Afternoon,307,262,High,5.0,4.397394137
581,Event_581,Seminar,CSE,Monday,Winter,Morning,395,383,High,2.0,1.903797468
451,Event_451,Sports,CSE,Friday,Winter,Morning,111,18,Low,5.0,0.990990991
198,Event_198,Workshop,CSE,Monday,Monsoon,Afternoon,105,82,High,1.0,1.523809524
500,Event_500,Workshop,ECE,Thursday,Monsoon,Morning,309,150,Medium,5.0,1.851132686
210,Event_210,Seminar,ECE,Thursday,Monsoon,Evening,443,134,Low,2.0,0.920993228
650,Event_650,Cultural,CSE,Tuesday,Monsoon,Afternoon,152,136,High,1.0,0.921052632
392,Event_392,Hackathon,Mechanical,Saturday,Summer,Evening,483,440,High,3.0,2.732919255
299,Event_299,Seminar,Civil,Saturday,Winter,Morning,214,91,Medium,4.0,1.719626168
480,Event_480,Hackathon,CSE,Thursday,Monsoon,Morning,117,34,Low,1.0,0.64957265
335,Event_335,Seminar,Civil,Tuesday,Winter,Afternoon,230,225,High,5.0,3.791304348
301,Event_301,Hackathon,Civil,Saturday,Summer,Morning,329,132,Low,5.0,1.914893617
381,Event_381,Cultural,CSE,Saturday,Summer,Morning,173,61,Low,5.0,1.907514451
235,Event_235,Workshop,Management,Friday,Winter,Evening,353,346,High,3.0,2.932011331
570,Event_570,Sports,Management,Friday,Summer,Afternoon,376,247,Medium,4.0,2.595744681
116,Event_116,Hackathon,Civil,Tuesday,Summer,Afternoon,362,240,Medium,5.0,3.273480663
673,Event_673,Hackathon,Management,Saturday,Winter,Afternoon,230,80,Low,2.0,0.765217391
65,Event_65,Cultural,,Monday,Monsoon,Evening,121,52,Medium,2.0,0.859504132
200,Event_200,Seminar,Mechanical,Friday,Summer,Morning,470,379,High,3.0,3.268085106
4,Event_4,Hackathon,Civil,Friday,Monsoon,Afternoon,398,168,Medium,2.0,0.894472362
121,Event_121,Cultural,CSE,Saturday,Summer,Morning,232,95,Medium,3.0,1.793103448
